Volatility 3 Framework 2.27.0

Plugin	Description	Created Date	Modified Date	Accessed Date	Changed Date
ThrdScan	Thread: Tid 692 in Pid 672 (Offset 3169674816)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 688 in Pid 672 (Offset 3169676112)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 696 in Pid 672 (Offset 3169678448)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 700 in Pid 672 (Offset 3169681504)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 708 in Pid 672 (Offset 3169683008)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 704 in Pid 672 (Offset 3169684304)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 712 in Pid 672 (Offset 3169685600)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 716 in Pid 672 (Offset 3169687168)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 720 in Pid 672 (Offset 3169691248)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 732 in Pid 612 (Offset 3169761632)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 740 in Pid 736 (Offset 3169770320)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 752 in Pid 736 (Offset 3169775712)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 772 in Pid 736 (Offset 3169778512)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 768 in Pid 736 (Offset 3169790800)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 776 in Pid 492 (Offset 3169818864)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 780 in Pid 492 (Offset 3169831760)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 784 in Pid 492 (Offset 3169856000)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 788 in Pid 492 (Offset 3169869920)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 796 in Pid 792 (Offset 3169889104)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 804 in Pid 492 (Offset 3169923168)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 808 in Pid 464 (Offset 3169925104)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 812 in Pid 492 (Offset 3169931360)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 848 in Pid 792 (Offset 3169958464)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 316 in Pid 884 (Offset 3169971024)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 840 in Pid 792 (Offset 3169983184)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 832 in Pid 792 (Offset 3169984608)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 828 in Pid 492 (Offset 3169987408)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 860 in Pid 388 (Offset 3170017376)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 864 in Pid 792 (Offset 3170025568)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 872 in Pid 484 (Offset 3170044496)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 888 in Pid 884 (Offset 3170106192)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 892 in Pid 792 (Offset 3170118480)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 896 in Pid 884 (Offset 3170133824)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 920 in Pid 916 (Offset 3170163536)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 908 in Pid 884 (Offset 3170166288)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 936 in Pid 916 (Offset 3170224976)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 976 in Pid 972 (Offset 3170240256)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 964 in Pid 884 (Offset 3170290288)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 984 in Pid 916 (Offset 3170313312)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 980 in Pid 916 (Offset 3170314608)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 988 in Pid 972 (Offset 3170322272)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1016 in Pid 884 (Offset 3170349872)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 284 in Pid 792 (Offset 3170426976)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 292 in Pid 252 (Offset 3170429776)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 108 in Pid 792 (Offset 3170432576)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 280 in Pid 252 (Offset 3170433872)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 328 in Pid 884 (Offset 3170451552)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 332 in Pid 972 (Offset 3170454352)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 336 in Pid 4 (Offset 3170476128)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 340 in Pid 4 (Offset 3170478928)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 300 in Pid 884 (Offset 3170488416)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 312 in Pid 972 (Offset 3170502464)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 800 in Pid 492 (Offset 3171186160)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 516 in Pid 484 (Offset 3171255200)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 496 in Pid 492 (Offset 3171298128)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 460 in Pid 320 (Offset 3171300768)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 444 in Pid 388 (Offset 3171303520)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 528 in Pid 484 (Offset 3171341936)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 524 in Pid 484 (Offset 3171344480)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 996 in Pid 884 (Offset 3172548704)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1004 in Pid 972 (Offset 3172550208)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 556 in Pid 432 (Offset 3173173728)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 512 in Pid 388 (Offset 3174327808)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 508 in Pid 388 (Offset 3174333264)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 664 in Pid 432 (Offset 3174558320)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 660 in Pid 612 (Offset 3174584416)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 656 in Pid 612 (Offset 3174887520)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1008 in Pid 972 (Offset 3176527696)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1012 in Pid 972 (Offset 3176532816)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1020 in Pid 884 (Offset 3176592272)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 272 in Pid 252 (Offset 3176596976)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 256 in Pid 792 (Offset 3176609440)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 276 in Pid 252 (Offset 3176655472)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 104 in Pid 884 (Offset 3176671344)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 728 in Pid 612 (Offset 3176704848)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 616 in Pid 612 (Offset 3198465488)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 548 in Pid 484 (Offset 3200665392)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 844 in Pid 792 (Offset 3203821664)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 668 in Pid 4 (Offset 275427751690304)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 336 in Pid 4 (Offset 275427752517728)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 340 in Pid 4 (Offset 275427752520528)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 460 in Pid 320 (Offset 275427749148064)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 504 in Pid 320 (Offset 275427751172944)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 532 in Pid 372 (Offset 275427751467856)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 440 in Pid 388 (Offset 275427750969440)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 444 in Pid 388 (Offset 275427749150816)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 448 in Pid 388 (Offset 275427750975632)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 452 in Pid 388 (Offset 275427750966560)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 472 in Pid 388 (Offset 275427751090208)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 508 in Pid 388 (Offset 275427747986256)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 512 in Pid 388 (Offset 275427747980800)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 860 in Pid 388 (Offset 275427752058976)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 556 in Pid 432 (Offset 275427746826720)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 560 in Pid 432 (Offset 275427751522400)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 576 in Pid 432 (Offset 275427751538784)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 596 in Pid 432 (Offset 275427751552576)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 600 in Pid 432 (Offset 275427751555168)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 664 in Pid 432 (Offset 275427748211312)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 468 in Pid 464 (Offset 275427751086928)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 808 in Pid 464 (Offset 275427751966704)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 500 in Pid 484 (Offset 275427751170144)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 516 in Pid 484 (Offset 275427749102496)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 520 in Pid 484 (Offset 275427751204608)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 524 in Pid 484 (Offset 275427749191776)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 528 in Pid 484 (Offset 275427749189232)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 548 in Pid 484 (Offset 275427719792432)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 872 in Pid 484 (Offset 275427752086096)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 496 in Pid 492 (Offset 275427749145424)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 608 in Pid 492 (Offset 275427751564928)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 776 in Pid 492 (Offset 275427751860464)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 780 in Pid 492 (Offset 275427751873360)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 784 in Pid 492 (Offset 275427751897600)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 788 in Pid 492 (Offset 275427751911520)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 800 in Pid 492 (Offset 275427749033456)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 804 in Pid 492 (Offset 275427751964768)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 812 in Pid 492 (Offset 275427751972960)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 828 in Pid 492 (Offset 275427752029008)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 616 in Pid 612 (Offset 275427721786832)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 624 in Pid 612 (Offset 275427751570256)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 632 in Pid 612 (Offset 275427751634320)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 636 in Pid 612 (Offset 275427751642832)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 644 in Pid 612 (Offset 275427751647664)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 652 in Pid 612 (Offset 275427751660144)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 656 in Pid 612 (Offset 275427748540512)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 660 in Pid 612 (Offset 275427748237408)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 728 in Pid 612 (Offset 275427746163536)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 732 in Pid 612 (Offset 275427751803232)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 676 in Pid 672 (Offset 275427751686240)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 688 in Pid 672 (Offset 275427751717712)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 692 in Pid 672 (Offset 275427751716416)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 696 in Pid 672 (Offset 275427751720048)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 700 in Pid 672 (Offset 275427751723104)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 704 in Pid 672 (Offset 275427751725904)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 708 in Pid 672 (Offset 275427751724608)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 712 in Pid 672 (Offset 275427751727200)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 716 in Pid 672 (Offset 275427751728768)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 720 in Pid 672 (Offset 275427751732848)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 740 in Pid 736 (Offset 275427751811920)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 752 in Pid 736 (Offset 275427751817312)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 764 in Pid 736 (Offset 275427701442880)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 768 in Pid 736 (Offset 275427751832400)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 772 in Pid 736 (Offset 275427751820112)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 796 in Pid 792 (Offset 275427751930704)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 832 in Pid 792 (Offset 275427752026208)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 840 in Pid 792 (Offset 275427752024784)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 844 in Pid 792 (Offset 275427718754400)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 848 in Pid 792 (Offset 275427752000064)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 864 in Pid 792 (Offset 275427752067168)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 892 in Pid 792 (Offset 275427752160080)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 256 in Pid 792 (Offset 275427746068128)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 284 in Pid 792 (Offset 275427752468576)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 108 in Pid 792 (Offset 275427752474176)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 888 in Pid 884 (Offset 275427752147792)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 896 in Pid 884 (Offset 275427752175424)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 908 in Pid 884 (Offset 275427752207888)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 964 in Pid 884 (Offset 275427752331888)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 996 in Pid 884 (Offset 275427750396000)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1016 in Pid 884 (Offset 275427752391472)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1020 in Pid 884 (Offset 275427746050960)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 104 in Pid 884 (Offset 275427746130032)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 328 in Pid 884 (Offset 275427752493152)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 300 in Pid 884 (Offset 275427752530016)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 316 in Pid 884 (Offset 275427752012624)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 920 in Pid 916 (Offset 275427752205136)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 936 in Pid 916 (Offset 275427752266576)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 980 in Pid 916 (Offset 275427752356208)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 984 in Pid 916 (Offset 275427752354912)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 976 in Pid 972 (Offset 275427752281856)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 988 in Pid 972 (Offset 275427752363872)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1004 in Pid 972 (Offset 275427750397504)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1008 in Pid 972 (Offset 275427745986384)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1012 in Pid 972 (Offset 275427745991504)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 332 in Pid 972 (Offset 275427752495952)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 312 in Pid 972 (Offset 275427752544064)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 272 in Pid 252 (Offset 275427746055664)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 276 in Pid 252 (Offset 275427746114160)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 292 in Pid 252 (Offset 275427752471376)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 280 in Pid 252 (Offset 275427752475472)	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Global -> \Global??	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Global -> \Global??	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Sessions	Process: 484 lsass.exe started by user /SYSTEM	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Sessions	Process: 492 lsm.exe started by user /SYSTEM	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Sessions	Process: 612 svchost.exe started by user WORKGROUP/ABO-ALI-PC$	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Sessions	Process: 672 VBoxService.ex started by user WORKGROUP/ABO-ALI-PC$	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Sessions	Process: 736 svchost.exe started by user WORKGROUP/ABO-ALI-PC$	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Sessions	Process: 792 svchost.exe started by user NT AUTHORITY/LOCAL SERVICE	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Sessions	Process: 884 svchost.exe started by user WORKGROUP/ABO-ALI-PC$	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Sessions	Process: 916 svchost.exe started by user NT AUTHORITY/LOCAL SERVICE	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Sessions	Process: 972 svchost.exe started by user WORKGROUP/ABO-ALI-PC$	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
Sessions	Process: 464 winlogon.exe started by user /SYSTEM	2025-11-11 18:01:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1052 in Pid 324 (Offset 3201231360)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:14.000000 UTC	N/A	N/A
Threads	Thread: Tid 1052 in Pid 324 (Offset 275427720358400)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:14.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 912 in Pid 884 (Offset 3176639312)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 724 in Pid 916 (Offset 3176692208)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1032 in Pid 324 (Offset 3176773040)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1080 in Pid 972 (Offset 3176803152)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1128 in Pid 4 (Offset 3176807248)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1124 in Pid 4 (Offset 3176810192)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1096 in Pid 972 (Offset 3176814368)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1088 in Pid 432 (Offset 3176879920)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1100 in Pid 972 (Offset 3176897360)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
Threads	Thread: Tid 1124 in Pid 4 (Offset 275427746268880)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
Threads	Thread: Tid 1128 in Pid 4 (Offset 275427746265936)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
Threads	Thread: Tid 1088 in Pid 432 (Offset 275427746338608)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
Threads	Thread: Tid 912 in Pid 884 (Offset 275427746098000)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
Threads	Thread: Tid 724 in Pid 916 (Offset 275427746150896)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
Threads	Thread: Tid 1080 in Pid 972 (Offset 275427746261840)	2025-11-11 18:01:50.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
