Volatility 3 Framework 2.27.0

Plugin	Description	Created Date	Modified Date	Accessed Date	Changed Date
ThrdScan	Thread: Tid 1056 in Pid 1044 (Offset 3167498336)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1068 in Pid 1044 (Offset 3167613024)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1080 in Pid 1044 (Offset 3167627552)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1084 in Pid 1044 (Offset 3167634640)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1088 in Pid 1044 (Offset 3167640400)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1092 in Pid 1044 (Offset 3167645792)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1096 in Pid 976 (Offset 3167655632)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1108 in Pid 976 (Offset 3167693008)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1116 in Pid 976 (Offset 3167707232)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1112 in Pid 976 (Offset 3167715424)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1136 in Pid 976 (Offset 3167726208)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1140 in Pid 976 (Offset 3167785056)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1200 in Pid 1164 (Offset 3167790928)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1148 in Pid 4 (Offset 3167821888)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1156 in Pid 4 (Offset 3167823456)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1152 in Pid 4 (Offset 3167824720)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1196 in Pid 1164 (Offset 3167932512)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1192 in Pid 1164 (Offset 3167951696)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 604 in Pid 920 (Offset 3173462912)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 304 in Pid 920 (Offset 3173507712)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 324 in Pid 884 (Offset 3173515360)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1036 in Pid 976 (Offset 3173597824)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 596 in Pid 976 (Offset 3173730096)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 768 in Pid 976 (Offset 3174862944)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 948 in Pid 920 (Offset 3175060352)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1040 in Pid 884 (Offset 3175866464)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1032 in Pid 884 (Offset 3176095840)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 312 in Pid 976 (Offset 3176855408)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 344 in Pid 920 (Offset 3176872112)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 328 in Pid 4 (Offset 275427753601280)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 332 in Pid 4 (Offset 275427753599984)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1148 in Pid 4 (Offset 275427754057792)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1152 in Pid 4 (Offset 275427754060624)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1156 in Pid 4 (Offset 275427754059360)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 324 in Pid 884 (Offset 275427747168352)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 360 in Pid 884 (Offset 275427753509904)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 372 in Pid 884 (Offset 275427753514800)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 104 in Pid 884 (Offset 275427753713760)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1032 in Pid 884 (Offset 275427745554528)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1040 in Pid 884 (Offset 275427745325152)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1052 in Pid 884 (Offset 275427753409040)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 304 in Pid 920 (Offset 275427747160704)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 308 in Pid 920 (Offset 275427753334272)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 200 in Pid 920 (Offset 275427753402464)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 600 in Pid 920 (Offset 275427753550960)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 604 in Pid 920 (Offset 275427747115904)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 544 in Pid 920 (Offset 275427753421648)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 948 in Pid 920 (Offset 275427748713344)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 344 in Pid 920 (Offset 275427746330800)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1016 in Pid 952 (Offset 275427753732944)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 312 in Pid 976 (Offset 275427746314096)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 500 in Pid 976 (Offset 275427753542512)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 768 in Pid 976 (Offset 275427748515936)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 596 in Pid 976 (Offset 275427747383088)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1036 in Pid 976 (Offset 275427747250816)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1096 in Pid 976 (Offset 275427753891536)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1108 in Pid 976 (Offset 275427753928912)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1112 in Pid 976 (Offset 275427753951328)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1116 in Pid 976 (Offset 275427753943136)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1136 in Pid 976 (Offset 275427753962112)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1140 in Pid 976 (Offset 275427754020960)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1048 in Pid 1044 (Offset 275427753411376)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1056 in Pid 1044 (Offset 275427753734240)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1068 in Pid 1044 (Offset 275427753848928)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1080 in Pid 1044 (Offset 275427753863456)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1084 in Pid 1044 (Offset 275427753870544)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1088 in Pid 1044 (Offset 275427753876304)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1092 in Pid 1044 (Offset 275427753881696)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1168 in Pid 1164 (Offset 275427753203456)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1192 in Pid 1164 (Offset 275427754187600)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1196 in Pid 1164 (Offset 275427754168416)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1200 in Pid 1164 (Offset 275427754026832)	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Sessions	Process: 1044 svchost.exe started by user WORKGROUP/ABO-ALI-PC$	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
Sessions	Process: 1164 spoolsv.exe started by user WORKGROUP/ABO-ALI-PC$	2025-11-19 11:19:37.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1556 in Pid 920 (Offset 3217070272)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1580 in Pid 920 (Offset 3217288016)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1592 in Pid 1588 (Offset 3217289312)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1612 in Pid 1588 (Offset 3217316384)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1608 in Pid 1588 (Offset 3217381552)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1628 in Pid 1624 (Offset 3217425840)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 1556 in Pid 920 (Offset 275427702642880)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 1580 in Pid 920 (Offset 275427702860624)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 1592 in Pid 1588 (Offset 275427702861920)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 1608 in Pid 1588 (Offset 275427702954160)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 1612 in Pid 1588 (Offset 275427702888992)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 1628 in Pid 1624 (Offset 275427702998448)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1212 in Pid 1204 (Offset 3176144992)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
Threads	Thread: Tid 1212 in Pid 1204 (Offset 275427745603680)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1420 in Pid 1416 (Offset 3164614752)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1444 in Pid 1416 (Offset 3164737632)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1480 in Pid 1328 (Offset 3164831840)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1476 in Pid 1328 (Offset 3164835936)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1484 in Pid 1328 (Offset 3164898528)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1488 in Pid 1328 (Offset 3164905568)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1496 in Pid 1328 (Offset 3164907072)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1492 in Pid 1328 (Offset 3164908368)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1504 in Pid 1328 (Offset 3164952368)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1508 in Pid 1416 (Offset 3164957520)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1516 in Pid 4 (Offset 3164963744)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1576 in Pid 1044 (Offset 3165427920)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1652 in Pid 1624 (Offset 3165559632)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1656 in Pid 1164 (Offset 3165657808)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1676 in Pid 1164 (Offset 3165692000)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1680 in Pid 1164 (Offset 3165694656)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1664 in Pid 976 (Offset 3165720672)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1208 in Pid 1204 (Offset 3168002864)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1244 in Pid 1204 (Offset 3168222032)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1248 in Pid 4 (Offset 3168278928)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1228 in Pid 1204 (Offset 3168328400)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1256 in Pid 1204 (Offset 3168399456)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1276 in Pid 1204 (Offset 3168407648)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1312 in Pid 1204 (Offset 3168501856)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1320 in Pid 1044 (Offset 3168512848)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1332 in Pid 1328 (Offset 3168534624)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1344 in Pid 1328 (Offset 3168585056)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1356 in Pid 1204 (Offset 3168600464)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1352 in Pid 1204 (Offset 3168602368)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1360 in Pid 1204 (Offset 3168606800)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1396 in Pid 1204 (Offset 3168715408)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1400 in Pid 976 (Offset 3168719968)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1380 in Pid 1204 (Offset 3173361008)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1596 in Pid 976 (Offset 3173404768)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1248 in Pid 4 (Offset 275427754514832)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1516 in Pid 4 (Offset 275427755393952)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1400 in Pid 976 (Offset 275427754955872)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1596 in Pid 976 (Offset 275427747057760)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1664 in Pid 976 (Offset 275427756150880)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1320 in Pid 1044 (Offset 275427754748752)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1576 in Pid 1044 (Offset 275427755858128)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1656 in Pid 1164 (Offset 275427756088016)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1676 in Pid 1164 (Offset 275427756122208)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1680 in Pid 1164 (Offset 275427756124864)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1208 in Pid 1204 (Offset 275427754238768)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1228 in Pid 1204 (Offset 275427754564304)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1244 in Pid 1204 (Offset 275427754457936)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1256 in Pid 1204 (Offset 275427754635360)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1276 in Pid 1204 (Offset 275427754643552)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1312 in Pid 1204 (Offset 275427754737760)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1352 in Pid 1204 (Offset 275427754838272)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1356 in Pid 1204 (Offset 275427754836368)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1360 in Pid 1204 (Offset 275427754842704)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1380 in Pid 1204 (Offset 275427747014000)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1396 in Pid 1204 (Offset 275427754951312)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1332 in Pid 1328 (Offset 275427754770528)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1344 in Pid 1328 (Offset 275427754820960)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1476 in Pid 1328 (Offset 275427755266144)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1480 in Pid 1328 (Offset 275427755262048)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1484 in Pid 1328 (Offset 275427755328736)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1488 in Pid 1328 (Offset 275427755335776)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1492 in Pid 1328 (Offset 275427755338576)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1496 in Pid 1328 (Offset 275427755337280)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1504 in Pid 1328 (Offset 275427755382576)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1420 in Pid 1416 (Offset 275427755044960)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1444 in Pid 1416 (Offset 275427755167840)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1508 in Pid 1416 (Offset 275427755387728)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1652 in Pid 1624 (Offset 275427755989840)	2025-11-19 11:19:38.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1436 in Pid 920 (Offset 3164695376)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:38.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1512 in Pid 976 (Offset 3164955328)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:38.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1260 in Pid 1204 (Offset 3168366688)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:38.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1384 in Pid 976 (Offset 3168690272)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:38.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1568 in Pid 1328 (Offset 3217059936)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:38.000000 UTC	N/A	N/A
Threads	Thread: Tid 1436 in Pid 920 (Offset 275427755125584)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:38.000000 UTC	N/A	N/A
Threads	Thread: Tid 1384 in Pid 976 (Offset 275427754926176)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:38.000000 UTC	N/A	N/A
Threads	Thread: Tid 1512 in Pid 976 (Offset 275427755385536)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:38.000000 UTC	N/A	N/A
Threads	Thread: Tid 1260 in Pid 1204 (Offset 275427754602592)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:38.000000 UTC	N/A	N/A
Threads	Thread: Tid 1568 in Pid 1328 (Offset 275427702632544)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:38.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1604 in Pid 1416 (Offset 3217357648)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:39.000000 UTC	N/A	N/A
Threads	Thread: Tid 1604 in Pid 1416 (Offset 275427702930256)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:19:39.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1472 in Pid 508 (Offset 3164865920)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:20:51.000000 UTC	N/A	N/A
Threads	Thread: Tid 1472 in Pid 508 (Offset 275427755296128)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:20:51.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1544 in Pid 952 (Offset 3165268816)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:21:43.000000 UTC	N/A	N/A
Threads	Thread: Tid 1544 in Pid 952 (Offset 275427755699024)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:21:43.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1660 in Pid 1044 (Offset 3165671520)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:24:40.000000 UTC	N/A	N/A
Threads	Thread: Tid 1660 in Pid 1044 (Offset 275427756101728)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:24:40.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1284 in Pid 1204 (Offset 3168469088)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:29:39.000000 UTC	N/A	N/A
Threads	Thread: Tid 1284 in Pid 1204 (Offset 275427754704992)	2025-11-19 11:19:38.000000 UTC	2025-11-19 11:29:39.000000 UTC	N/A	N/A
PsList	Process: 1204 svchost.exe (275427754240768)	2025-11-19 11:19:38.000000 UTC	N/A	N/A	N/A
PsList	Process: 1204 svchost.exe (275427754240768)	2025-11-19 11:19:38.000000 UTC	N/A	N/A	N/A
PsList	Process: 1328 svchost.exe (275427721456384)	2025-11-19 11:19:38.000000 UTC	N/A	N/A	N/A
PsList	Process: 1328 svchost.exe (275427721456384)	2025-11-19 11:19:38.000000 UTC	N/A	N/A	N/A
PsList	Process: 1416 taskhost.exe (275427754998528)	2025-11-19 11:19:38.000000 UTC	N/A	N/A	N/A
PsList	Process: 1416 taskhost.exe (275427754998528)	2025-11-19 11:19:38.000000 UTC	N/A	N/A	N/A
PsList	Process: 1588 dwm.exe (275427702883360)	2025-11-19 11:19:38.000000 UTC	N/A	N/A	N/A
